"Cruise","Ship","OrderOcc","TowType","TowNumber","SpeciesCode","Size","Count","Lat","Lon","Line","Station","SpeciesName","Year","Month","line.station","dumpsite","ID_internal"
8502,"M4",47,"CB",1,292,52.2,1,33.815,-121.841667,80,70,"Stenobrachius leucopsarus",1985,"02","80 70",0,2723
8505,"JD",73,"CB",1,292,39,1,32.17833,-118.891667,93.3,50,"Stenobrachius leucopsarus",1985,"05","93.3 50",0,2724
8505,"JD",73,"CB",1,292,41,1,32.17833,-118.891667,93.3,50,"Stenobrachius leucopsarus",1985,"05","93.3 50",0,2725
8505,"JD",73,"CB",1,292,41.5,1,32.17833,-118.891667,93.3,50,"Stenobrachius leucopsarus",1985,"05","93.3 50",0,2726
8505,"JD",73,"CB",1,292,42,1,32.17833,-118.891667,93.3,50,"Stenobrachius leucopsarus",1985,"05","93.3 50",0,2727
8505,"JD",73,"CB",1,301,30,1,32.17833,-118.891667,93.3,50,"Triphoturus mexicanus",1985,"05","93.3 50",0,2728
8505,"JD",103,"CB",1,301,31,1,31.755,-121.316667,90,80,"Triphoturus mexicanus",1985,"05","90 80",0,2729
8505,"JD",142,"CB",1,292,42,1,33.42,-117.906667,90,30,"Stenobrachius leucopsarus",1985,"05","90 30",1,2730
8505,"JD",419,"CB",1,292,45,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",1985,"05","80 60",0,2731
8505,"JD",420,"CB",1,292,31.5,1,33.81167,-121.841667,80,70,"Stenobrachius leucopsarus",1985,"05","80 70",0,2732
8511,"NH",6,"CB",1,301,23.6,1,32.515,-118.215,93.3,40,"Triphoturus mexicanus",1985,"11","93.3 40",0,2733
8602,"JD",3,"CB",1,301,27.5,1,32.88,-117.461667,93.3,29,"Triphoturus mexicanus",1986,"02","93.3 29",0,2734
8602,"JD",4,"CB",1,301,51,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1986,"02","93.3 30",0,2735
8602,"JD",6,"CB",1,301,58.5,1,32.51333,-118.213333,93.3,40,"Triphoturus mexicanus",1986,"02","93.3 40",0,2736
8602,"JD",19,"CB",1,301,55,1,31.085,-122.661667,90,100,"Triphoturus mexicanus",1986,"02","90 100",0,2737
8602,"JD",23,"CB",1,292,28,1,33.41833,-117.903333,90,30,"Stenobrachius leucopsarus",1986,"02","90 30",1,2738
8602,"JD",23,"CB",1,292,33.5,1,33.41833,-117.903333,90,30,"Stenobrachius leucopsarus",1986,"02","90 30",1,2739
8602,"JD",33,"CB",1,301,28,1,33.49,-119.318333,86.7,45,"Triphoturus mexicanus",1986,"02","86.7 45",0,2740
8602,"JD",39,"CB",1,292,42.5,1,34.27,-119.938333,82,46,"Stenobrachius leucopsarus",1986,"02","82 46",0,2741
8602,"JD",39,"CB",1,292,51,1,34.27,-119.938333,82,46,"Stenobrachius leucopsarus",1986,"02","82 46",0,2742
8602,"JD",39,"CB",1,292,53.5,1,34.27,-119.938333,82,46,"Stenobrachius leucopsarus",1986,"02","82 46",0,2743
8602,"JD",39,"CB",1,292,55,1,34.27,-119.938333,82,46,"Stenobrachius leucopsarus",1986,"02","82 46",0,2744
8605,"JD",4,"CB",1,292,36.4,1,32.84667,-117.531667,93.3,30,"Stenobrachius leucopsarus",1986,"05","93.3 30",0,2745
8605,"JD",4,"CB",1,292,43,1,32.84667,-117.531667,93.3,30,"Stenobrachius leucopsarus",1986,"05","93.3 30",0,2746
8605,"JD",5,"CB",1,301,42,1,32.68,-117.873333,93.3,35,"Triphoturus mexicanus",1986,"05","93.3 35",0,2747
8605,"JD",45,"CB",1,292,31.8,1,34.28333,-120.035,81.7,46.9,"Stenobrachius leucopsarus",1986,"05","81.7 46.9",0,2748
8605,"JD",48,"CB",1,292,39.5,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",1986,"05","80 60",0,2749
8605,"JD",48,"CB",1,301,36.8,1,34.15,-121.15,80,60,"Triphoturus mexicanus",1986,"05","80 60",0,2750
8609,"NH",28,"CB",1,301,50,1,32.92,-118.935,90,45,"Triphoturus mexicanus",1986,"09","90 45",0,2751
8609,"NH",29,"CB",1,292,50,1,33.18667,-118.385,90,37,"Stenobrachius leucopsarus",1986,"09","90 37",1,2752
8609,"NH",36,"CB",1,292,24,1,33.82167,-118.63,86.7,35,"Stenobrachius leucopsarus",1986,"09","86.7 35",1,2753
8609,"NH",36,"CB",1,301,47,1,33.82167,-118.63,86.7,35,"Triphoturus mexicanus",1986,"09","86.7 35",1,2754
8609,"NH",42,"CB",1,292,23.5,1,33.15667,-120.005,86.7,55,"Stenobrachius leucopsarus",1986,"09","86.7 55",0,2755
8609,"NH",42,"CB",1,292,24,1,33.15667,-120.005,86.7,55,"Stenobrachius leucopsarus",1986,"09","86.7 55",0,2756
8609,"NH",42,"CB",1,292,55,1,33.15667,-120.005,86.7,55,"Stenobrachius leucopsarus",1986,"09","86.7 55",0,2757
8609,"NH",42,"CB",1,301,28.5,1,33.15667,-120.005,86.7,55,"Triphoturus mexicanus",1986,"09","86.7 55",0,2758
8609,"NH",44,"CB",1,292,25,1,32.65833,-121.031667,86.7,70,"Stenobrachius leucopsarus",1986,"09","86.7 70",0,2759
8611,"NH",14,"CB",1,301,56.5,1,30.18,-122.921667,93.3,110,"Triphoturus mexicanus",1986,"11","93.3 110",0,2760
8611,"NH",27,"CB",1,292,50.7,1,33.42,-117.905,90,30,"Stenobrachius leucopsarus",1986,"11","90 30",1,2761
8611,"NH",59,"CB",1,292,62.3,1,33.48333,-122.535,80,80,"Stenobrachius leucopsarus",1986,"11","80 80",0,2762
8701,"JD",203,"CB",1,292,51,1,34.63167,-120.978333,78.3,54.5,"Stenobrachius leucopsarus",1987,"01","78.3 54.5",0,2763
8701,"JD",204,"CB",1,292,23.4,1,34.60333,-121.043333,78.3,55.5,"Stenobrachius leucopsarus",1987,"01","78.3 55.5",0,2764
8701,"JD",403,"CB",1,292,31.2,1,34.60167,-120.956667,78.5,54.5,"Stenobrachius leucopsarus",1987,"01","78.5 54.5",0,2765
8703,"JD",9,"CB",1,301,29.5,1,32.00833,-119.233333,93.3,55,"Triphoturus mexicanus",1987,"03","93.3 55",0,2766
8703,"JD",10,"CB",1,301,23,1,31.84667,-119.57,93.3,60,"Triphoturus mexicanus",1987,"03","93.3 60",0,2767
8703,"JD",10,"CB",1,301,23.5,1,31.84667,-119.57,93.3,60,"Triphoturus mexicanus",1987,"03","93.3 60",0,2768
8703,"JD",10,"CB",1,301,65,1,31.84667,-119.57,93.3,60,"Triphoturus mexicanus",1987,"03","93.3 60",0,2769
8703,"JD",11,"CB",1,301,20.5,1,31.51,-120.246667,93.3,70,"Triphoturus mexicanus",1987,"03","93.3 70",0,2770
8703,"JD",11,"CB",1,301,32.5,1,31.51,-120.246667,93.3,70,"Triphoturus mexicanus",1987,"03","93.3 70",0,2771
8703,"JD",23,"CB",1,301,30.5,1,32.41833,-119.961667,90,60,"Triphoturus mexicanus",1987,"03","90 60",0,2772
8703,"JD",27,"CB",1,301,20,1,33.18667,-118.388333,90,37,"Triphoturus mexicanus",1987,"03","90 37",1,2773
8703,"JD",27,"CB",1,301,26,1,33.18667,-118.388333,90,37,"Triphoturus mexicanus",1987,"03","90 37",1,2774
8703,"JD",28,"CB",1,301,45,1,33.25167,-118.25,90,35,"Triphoturus mexicanus",1987,"03","90 35",1,2775
8703,"JD",51,"CB",1,301,22,1,33.57833,-120.755,83.3,60,"Triphoturus mexicanus",1987,"03","83.3 60",0,2776
8703,"JD",58,"CB",1,292,28,1,34.31667,-120.801667,80,55,"Stenobrachius leucopsarus",1987,"03","80 55",0,2777
8703,"JD",58,"CB",1,292,36.5,1,34.31667,-120.801667,80,55,"Stenobrachius leucopsarus",1987,"03","80 55",0,2778
8705,"JD",37,"CB",1,301,33.4,1,33.49,-119.318333,86.7,45,"Triphoturus mexicanus",1987,"05","86.7 45",0,2779
8705,"JD",56,"CB",1,292,22.5,1,34.28333,-120.033333,81.8,46.9,"Stenobrachius leucopsarus",1987,"05","81.8 46.9",0,2780
8709,"NH",3,"CB",1,292,26.5,1,32.91167,-117.395,93.3,28,"Stenobrachius leucopsarus",1987,"09","93.3 28",0,2781
8709,"NH",3,"CB",1,301,20,1,32.91167,-117.395,93.3,28,"Triphoturus mexicanus",1987,"09","93.3 28",0,2782
8709,"NH",3,"CB",1,301,21,1,32.91167,-117.395,93.3,28,"Triphoturus mexicanus",1987,"09","93.3 28",0,2783
8709,"NH",3,"CB",1,301,26.5,1,32.91167,-117.395,93.3,28,"Triphoturus mexicanus",1987,"09","93.3 28",0,2784
8709,"NH",5,"CB",1,292,56.5,1,32.67833,-117.876667,93.3,35,"Stenobrachius leucopsarus",1987,"09","93.3 35",0,2785
8709,"NH",43,"CB",1,292,22.5,1,32.32333,-121.716667,86.7,80,"Stenobrachius leucopsarus",1987,"09","86.7 80",0,2786
8709,"NH",51,"CB",1,292,20.5,1,33.24667,-121.441667,83.3,70,"Stenobrachius leucopsarus",1987,"09","83.3 70",0,2787
8709,"NH",51,"CB",1,292,22,1,33.24667,-121.441667,83.3,70,"Stenobrachius leucopsarus",1987,"09","83.3 70",0,2788
8709,"NH",51,"CB",1,292,22.5,1,33.24667,-121.441667,83.3,70,"Stenobrachius leucopsarus",1987,"09","83.3 70",0,2789
8709,"NH",51,"CB",1,292,60,1,33.24667,-121.441667,83.3,70,"Stenobrachius leucopsarus",1987,"09","83.3 70",0,2790
8709,"NH",52,"CB",1,292,21,1,33.57833,-120.751667,83.3,60,"Stenobrachius leucopsarus",1987,"09","83.3 60",0,2791
8709,"NH",53,"CB",1,292,21,2,33.745,-120.408333,83.3,55,"Stenobrachius leucopsarus",1987,"09","83.3 55",0,2792
8709,"NH",53,"CB",1,301,46,1,33.745,-120.408333,83.3,55,"Triphoturus mexicanus",1987,"09","83.3 55",0,2793
8709,"NH",59,"CB",1,292,25,1,34.315,-120.803333,80,55,"Stenobrachius leucopsarus",1987,"09","80 55",0,2794
8709,"NH",59,"CB",1,292,27.5,1,34.315,-120.803333,80,55,"Stenobrachius leucopsarus",1987,"09","80 55",0,2795
8709,"NH",62,"CB",1,301,35,1,33.48333,-122.535,80,80,"Triphoturus mexicanus",1987,"09","80 80",0,2796
8711,"NH",4,"CB",1,301,18.7,1,32.84667,-117.53,93.3,30,"Triphoturus mexicanus",1987,"11","93.3 30",0,2797
8711,"NH",4,"CB",1,301,24.9,1,32.84667,-117.53,93.3,30,"Triphoturus mexicanus",1987,"11","93.3 30",0,2798
8711,"NH",4,"CB",1,301,25.3,1,32.84667,-117.53,93.3,30,"Triphoturus mexicanus",1987,"11","93.3 30",0,2799
8711,"NH",4,"CB",1,301,27,1,32.84667,-117.53,93.3,30,"Triphoturus mexicanus",1987,"11","93.3 30",0,2800
8711,"NH",4,"CB",1,301,32.6,1,32.84667,-117.53,93.3,30,"Triphoturus mexicanus",1987,"11","93.3 30",0,2801
8711,"NH",9,"CB",1,301,21.1,1,32.01167,-119.235,93.3,55,"Triphoturus mexicanus",1987,"11","93.3 55",0,2802
8711,"NH",9,"CB",1,301,65.3,1,32.01167,-119.235,93.3,55,"Triphoturus mexicanus",1987,"11","93.3 55",0,2803
8711,"NH",10,"CB",1,301,52,1,31.85167,-119.576667,93.3,60,"Triphoturus mexicanus",1987,"11","93.3 60",0,2804
8711,"NH",23,"CB",1,292,24.3,1,32.085,-120.638333,90,70,"Stenobrachius leucopsarus",1987,"11","90 70",0,2805
8711,"NH",23,"CB",1,292,25,1,32.085,-120.638333,90,70,"Stenobrachius leucopsarus",1987,"11","90 70",0,2806
8711,"NH",26,"CB",1,292,24,1,32.91833,-118.935,90,45,"Stenobrachius leucopsarus",1987,"11","90 45",0,2807
8711,"NH",36,"CB",1,292,48.7,1,33.67333,-118.94,86.7,39.5,"Stenobrachius leucopsarus",1987,"11","86.7 39.5",1,2808
8711,"NH",40,"CB",1,292,25.2,1,33.155,-120.008333,86.7,55,"Stenobrachius leucopsarus",1987,"11","86.7 55",0,2809
8711,"NH",41,"CB",1,292,49.3,1,32.99,-120.355,86.7,60,"Stenobrachius leucopsarus",1987,"11","86.7 60",0,2810
8711,"NH",41,"CB",1,301,37,1,32.99,-120.355,86.7,60,"Triphoturus mexicanus",1987,"11","86.7 60",0,2811
8711,"NH",46,"CB",1,292,20.8,1,31.32333,-123.743333,86.7,110,"Stenobrachius leucopsarus",1987,"11","86.7 110",0,2812
8711,"NH",59,"CB",1,292,33.5,1,34.31667,-120.806667,80,55,"Stenobrachius leucopsarus",1987,"11","80 55",0,2813
8801,"JD",4,"MT",1,301,39,1,32.845,-117.531667,93.3,30,"Triphoturus mexicanus",1988,"01","93.3 30",0,2814
8803,"JD",42,"CB",1,292,39,1,34.89667,-120.923333,77.2,52,"Stenobrachius leucopsarus",1988,"03","77.2 52",0,2815
8805,"JD",34,"CB",1,292,20.5,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1988,"05","86.7 45",0,2816
8805,"JD",34,"CB",1,292,37,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1988,"05","86.7 45",0,2817
8805,"JD",34,"CB",1,292,58.5,1,33.49,-119.318333,86.7,45,"Stenobrachius leucopsarus",1988,"05","86.7 45",0,2818
8805,"JD",39,"CB",1,292,18.8,1,32.65667,-121.033333,86.7,70,"Stenobrachius leucopsarus",1988,"05","86.7 70",0,2819
8805,"JD",40,"CB",1,301,28.4,1,32.33,-121.716667,86.7,80,"Triphoturus mexicanus",1988,"05","86.7 80",0,2820
8805,"JD",44,"CB",1,301,51,1,32.91167,-122.128333,83.3,80,"Triphoturus mexicanus",1988,"05","83.3 80",0,2821
8805,"JD",45,"CB",1,301,38.3,1,33.24333,-121.44,83.3,70,"Triphoturus mexicanus",1988,"05","83.3 70",0,2822
8805,"JD",51,"CB",1,292,62.4,1,34.275,-120.02,81.8,46.9,"Stenobrachius leucopsarus",1988,"05","81.8 46.9",0,2823
8808,"NH",10,"CB",1,301,39.3,1,31.84667,-119.57,93.3,60,"Triphoturus mexicanus",1988,"08","93.3 60",0,2824
8808,"NH",51,"CB",1,292,21.2,1,33.57833,-120.755,83.3,60,"Stenobrachius leucopsarus",1988,"08","83.3 60",0,2825
8808,"NH",51,"CB",1,292,23,1,33.57833,-120.755,83.3,60,"Stenobrachius leucopsarus",1988,"08","83.3 60",0,2826
8808,"NH",52,"CB",1,292,30.2,1,33.745,-120.411667,83.3,55,"Stenobrachius leucopsarus",1988,"08","83.3 55",0,2827
8808,"NH",58,"CB",1,292,21.9,1,34.31667,-120.803333,80,55,"Stenobrachius leucopsarus",1988,"08","80 55",0,2828
8808,"NH",58,"CB",1,292,22.6,1,34.31667,-120.803333,80,55,"Stenobrachius leucopsarus",1988,"08","80 55",0,2829
8808,"NH",59,"CB",1,292,48,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",1988,"08","80 60",0,2830
8808,"NH",63,"CB",1,292,23.6,1,32.81667,-123.903333,80,100,"Stenobrachius leucopsarus",1988,"08","80 100",0,2831
8808,"NH",63,"CB",1,292,24.7,1,32.81667,-123.903333,80,100,"Stenobrachius leucopsarus",1988,"08","80 100",0,2832
8810,"NH",9,"CB",1,301,58,1,31.84667,-119.571667,93.3,60,"Triphoturus mexicanus",1988,"10","93.3 60",0,2833
8810,"NH",14,"CB",1,292,19.5,1,30.17833,-122.923333,93.3,110,"Stenobrachius leucopsarus",1988,"10","93.3 110",0,2834
8810,"NH",55,"CB",1,292,27,1,33.74833,-120.41,83.3,55,"Stenobrachius leucopsarus",1988,"10","83.3 55",0,2835
8810,"NH",55,"CB",1,292,52,1,33.74833,-120.41,83.3,55,"Stenobrachius leucopsarus",1988,"10","83.3 55",0,2836
8901,"JD",8,"CB",1,292,30.2,1,32.18167,-118.891667,93.3,50,"Stenobrachius leucopsarus",1989,"01","93.3 50",0,2837
8901,"JD",8,"CB",1,292,30.4,1,32.18167,-118.891667,93.3,50,"Stenobrachius leucopsarus",1989,"01","93.3 50",0,2838
8901,"JD",17,"CB",1,301,62.7,1,30.41833,-123.998333,90,120,"Triphoturus mexicanus",1989,"01","90 120",0,2839
8901,"JD",33,"CB",1,292,28.9,1,33.825,-118.628333,86.7,35,"Stenobrachius leucopsarus",1989,"01","86.7 35",1,2840
8901,"JD",33,"CB",1,292,47.8,1,33.825,-118.628333,86.7,35,"Stenobrachius leucopsarus",1989,"01","86.7 35",1,2841
8901,"JD",37,"CB",1,292,27.2,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1989,"01","86.7 55",0,2842
8901,"JD",37,"CB",1,292,56.5,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1989,"01","86.7 55",0,2843
8901,"JD",38,"CB",1,301,23.9,1,32.99,-120.348333,86.7,60,"Triphoturus mexicanus",1989,"01","86.7 60",0,2844
8901,"JD",39,"CB",1,301,20.4,1,32.65667,-121.035,86.7,70,"Triphoturus mexicanus",1989,"01","86.7 70",0,2845
8901,"JD",50,"CB",1,292,26.7,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1989,"01","83.3 55",0,2846
8901,"JD",50,"CB",1,292,27.3,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1989,"01","83.3 55",0,2847
8901,"JD",50,"CB",1,292,31.6,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1989,"01","83.3 55",0,2848
8901,"JD",50,"CB",1,301,17,1,33.745,-120.41,83.3,55,"Triphoturus mexicanus",1989,"01","83.3 55",0,2849
8901,"JD",50,"CB",1,301,17.6,1,33.745,-120.41,83.3,55,"Triphoturus mexicanus",1989,"01","83.3 55",0,2850
8901,"JD",57,"CB",1,292,40.7,1,34.15,-121.15,80,60,"Stenobrachius leucopsarus",1989,"01","80 60",0,2851
8901,"JD",58,"CB",1,292,40.9,1,33.815,-121.845,80,70,"Stenobrachius leucopsarus",1989,"01","80 70",0,2852
8901,"JD",58,"CB",1,292,41.5,1,33.815,-121.845,80,70,"Stenobrachius leucopsarus",1989,"01","80 70",0,2853
8904,"JD",2,"CB",1,292,34.5,1,32.91333,-117.396667,93.3,28,"Stenobrachius leucopsarus",1989,"04","93.3 28",0,2854
8904,"JD",3,"MT",1,301,54,1,32.84667,-117.533333,93.3,30,"Triphoturus mexicanus",1989,"04","93.3 30",0,2855
8904,"JD",24,"CB",1,292,35,1,32.91833,-118.936667,90,45,"Stenobrachius leucopsarus",1989,"04","90 45",0,2856
8904,"JD",24,"CB",1,301,48,1,32.91833,-118.936667,90,45,"Triphoturus mexicanus",1989,"04","90 45",0,2857
8904,"JD",34,"CB",1,292,47.5,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1989,"04","86.7 55",0,2858
8904,"JD",34,"CB",1,292,57,1,33.15667,-120.006667,86.7,55,"Stenobrachius leucopsarus",1989,"04","86.7 55",0,2859
8907,"NH",9,"CB",1,292,21.8,1,31.84833,-119.571667,93.3,60,"Stenobrachius leucopsarus",1989,"07","93.3 60",0,2860
8907,"NH",52,"CB",1,292,23.1,1,34.31833,-120.801667,80,55,"Stenobrachius leucopsarus",1989,"07","80 55",0,2861
8907,"NH",53,"CB",1,292,22.1,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",1989,"07","80 60",0,2862
8911,"NH",3,"CB",1,292,25.5,1,32.84667,-117.54,93.3,30,"Stenobrachius leucopsarus",1989,"11","93.3 30",0,2863
8911,"NH",3,"CB",1,292,26,2,32.84667,-117.54,93.3,30,"Stenobrachius leucopsarus",1989,"11","93.3 30",0,2864
8911,"NH",32,"CB",1,292,30,1,33.65167,-118.971667,86.7,40,"Stenobrachius leucopsarus",1989,"11","86.7 40",1,2865
8911,"NH",47,"CB",1,292,25.5,1,33.57667,-120.756667,83.3,60,"Stenobrachius leucopsarus",1989,"11","83.3 60",0,2866
8911,"NH",47,"CB",1,292,38,1,33.57667,-120.756667,83.3,60,"Stenobrachius leucopsarus",1989,"11","83.3 60",0,2867
8911,"NH",48,"CB",1,292,28,1,33.74833,-120.406667,83.3,55,"Stenobrachius leucopsarus",1989,"11","83.3 55",0,2868
8911,"NH",48,"CB",1,292,28.5,1,33.74833,-120.406667,83.3,55,"Stenobrachius leucopsarus",1989,"11","83.3 55",0,2869
8911,"NH",48,"CB",1,301,25.5,1,33.74833,-120.406667,83.3,55,"Triphoturus mexicanus",1989,"11","83.3 55",0,2870
8911,"NH",52,"CB",1,292,29,1,34.28167,-120.031667,81.8,46.9,"Stenobrachius leucopsarus",1989,"11","81.8 46.9",0,2871
8911,"NH",52,"CB",1,292,33.5,1,34.28167,-120.031667,81.8,46.9,"Stenobrachius leucopsarus",1989,"11","81.8 46.9",0,2872
8911,"NH",52,"CB",1,292,34,1,34.28167,-120.031667,81.8,46.9,"Stenobrachius leucopsarus",1989,"11","81.8 46.9",0,2873
9003,"JD",2,"CB",1,301,25,1,32.915,-117.393333,93.3,28,"Triphoturus mexicanus",1990,"03","93.3 28",0,2874
9003,"JD",2,"CB",1,301,29,1,32.915,-117.393333,93.3,28,"Triphoturus mexicanus",1990,"03","93.3 28",0,2875
9003,"JD",8,"CB",1,301,21,1,32.015,-119.235,93.3,55,"Triphoturus mexicanus",1990,"03","93.3 55",0,2876
9003,"JD",33,"CB",1,292,37,1,33.15833,-120.005,86.7,55,"Stenobrachius leucopsarus",1990,"03","86.7 55",0,2877
9003,"JD",33,"CB",1,292,41,1,33.15833,-120.005,86.7,55,"Stenobrachius leucopsarus",1990,"03","86.7 55",0,2878
9003,"JD",33,"CB",1,301,30.5,1,33.15833,-120.005,86.7,55,"Triphoturus mexicanus",1990,"03","86.7 55",0,2879
9003,"JD",45,"CB",1,292,33,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1990,"03","83.3 55",0,2880
9003,"JD",45,"CB",1,292,62,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1990,"03","83.3 55",0,2881
9003,"JD",52,"CB",1,292,32,1,34.31667,-120.801667,80,55,"Stenobrachius leucopsarus",1990,"03","80 55",0,2882
9003,"JD",52,"CB",1,292,54.5,1,34.31667,-120.801667,80,55,"Stenobrachius leucopsarus",1990,"03","80 55",0,2883
9003,"JD",52,"CB",1,292,69,1,34.31667,-120.801667,80,55,"Stenobrachius leucopsarus",1990,"03","80 55",0,2884
9003,"JD",53,"CB",1,292,34.5,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",1990,"03","80 60",0,2885
9003,"JD",53,"CB",1,292,38,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",1990,"03","80 60",0,2886
9003,"JD",53,"CB",1,292,51.5,1,34.15,-121.148333,80,60,"Stenobrachius leucopsarus",1990,"03","80 60",0,2887
9004,"JD",3,"CB",1,292,32.6,1,32.84667,-117.531667,93.3,30,"Stenobrachius leucopsarus",1990,"04","93.3 30",0,2888
9004,"JD",3,"CB",1,292,34.1,1,32.84667,-117.531667,93.3,30,"Stenobrachius leucopsarus",1990,"04","93.3 30",0,2889
9004,"JD",3,"CB",1,301,31.1,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1990,"04","93.3 30",0,2890
9004,"JD",3,"CB",1,301,42.1,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1990,"04","93.3 30",0,2891
9004,"JD",3,"CB",1,301,52.8,1,32.84667,-117.531667,93.3,30,"Triphoturus mexicanus",1990,"04","93.3 30",0,2892
9004,"JD",5,"CB",1,301,33.7,1,32.51333,-118.215,93.3,40,"Triphoturus mexicanus",1990,"04","93.3 40",0,2893
9004,"JD",25,"CB",1,292,68.2,1,32.91833,-118.931667,90,45,"Stenobrachius leucopsarus",1990,"04","90 45",0,2894
9004,"JD",26,"CB",1,301,28.9,1,33.185,-118.381667,90,37,"Triphoturus mexicanus",1990,"04","90 37",1,2895
9004,"JD",31,"CB",1,292,34.7,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",1990,"04","86.7 35",1,2896
9004,"JD",31,"CB",1,292,59.3,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",1990,"04","86.7 35",1,2897
9004,"JD",32,"CB",1,292,55.5,1,33.65667,-118.981667,86.7,40,"Stenobrachius leucopsarus",1990,"04","86.7 40",1,2898
9004,"JD",44,"CB",1,292,57.7,1,33.745,-120.41,83.3,55,"Stenobrachius leucopsarus",1990,"04","83.3 55",0,2899
9004,"JD",48,"CB",1,292,22.8,1,34.275,-120.025,81.8,46.9,"Stenobrachius leucopsarus",1990,"04","81.8 46.9",0,2900
9008,"NH",17,"CB",1,292,21,1,30.75333,-123.331667,90,110,"Stenobrachius leucopsarus",1990,"08","90 110",0,2901
9008,"NH",25,"CB",1,301,35,1,33.185,-118.386667,90,37,"Triphoturus mexicanus",1990,"08","90 37",1,2902
9008,"NH",30,"CB",1,292,22,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",1990,"08","86.7 35",1,2903
9008,"NH",30,"CB",1,292,50,1,33.82333,-118.628333,86.7,35,"Stenobrachius leucopsarus",1990,"08","86.7 35",1,2904
9008,"NH",36,"CB",1,292,21.5,1,32.65667,-121.033333,86.7,70,"Stenobrachius leucopsarus",1990,"08","86.7 70",0,2905
9008,"NH",40,"CB",1,292,30,1,31.32333,-123.745,86.7,110,"Stenobrachius leucopsarus",1990,"08","86.7 110",0,2906
9008,"NH",40,"CB",1,292,31,1,31.32333,-123.745,86.7,110,"Stenobrachius leucopsarus",1990,"08","86.7 110",0,2907
9008,"NH",53,"CB",1,292,46,1,34.31667,-120.803333,80,55,"Stenobrachius leucopsarus",1990,"08","80 55",0,2908
9008,"NH",54,"CB",1,292,50.5,1,34.14667,-121.155,80,60,"Stenobrachius leucopsarus",1990,"08","80 60",0,2909
9011,"NH",5,"CB",1,292,22,1,32.51333,-118.211667,93.3,40,"Stenobrachius leucopsarus",1990,"11","93.3 40",0,2910
9011,"NH",22,"CB",1,292,26,1,32.41833,-119.96,90,60,"Stenobrachius leucopsarus",1990,"11","90 60",0,2911
9011,"NH",27,"MT",1,301,30.5,1,33.41833,-117.903333,90,30,"Triphoturus mexicanus",1990,"11","90 30",1,2912
9011,"NH",28,"CB",1,292,23.1,1,33.485,-117.77,90,28,"Stenobrachius leucopsarus",1990,"11","90 28",1,2913
9011,"NH",32,"CB",1,301,20,1,33.49,-119.318333,86.7,45,"Triphoturus mexicanus",1990,"11","86.7 45",0,2914
9011,"NH",52,"CB",1,292,26.1,1,34.275,-120.023333,81.8,46.9,"Stenobrachius leucopsarus",1990,"11","81.8 46.9",0,2915
9011,"NH",52,"CB",1,292,26.5,1,34.275,-120.023333,81.8,46.9,"Stenobrachius leucopsarus",1990,"11","81.8 46.9",0,2916
9011,"NH",58,"MT",1,301,36,1,33.81667,-121.843333,80,70,"Triphoturus mexicanus",1990,"11","80 70",0,2917
9011,"NH",59,"CB",1,301,20.4,1,33.48333,-122.533333,80,80,"Triphoturus mexicanus",1990,"11","80 80",0,2918
9011,"NH",59,"CB",1,301,22,1,33.48333,-122.533333,80,80,"Triphoturus mexicanus",1990,"11","80 80",0,2919
9011,"NH",59,"CB",1,301,28.1,1,33.48333,-122.533333,80,80,"Triphoturus mexicanus",1990,"11","80 80",0,2920
9101,"JD",2,"CB",1,301,17,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2921
9101,"JD",2,"CB",1,301,18.5,1,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2922
9101,"JD",2,"CB",1,301,19.5,2,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2923
9101,"JD",2,"CB",1,301,20,2,32.91333,-117.393333,93.3,28,"Triphoturus mexicanus",1991,"01","93.3 28",0,2924
